代码,标的,市值快照日期,快照时间,总市值(亿元),市值状态,观察状态,边界复核,主层级,细分,来源网站,来源条数,当前等级,第一变量,样本角色,下一步回源,证伪点
600167,联美控股,2026-07-10,15:00:02,126.95,>=100亿元,强制观察,否,应用平台,AI智能体,既有AI候选宇宙,1,L0/L1,付费客户、续费、项目收入、调用量、OCF,细分候选/组内补漏,回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证
002413,雷科防务,2026-07-10,15:35:30,126.92,>=100亿元,强制观察,否,工具链与基础软件、待二次归类,人工智能、边缘计算,既有AI候选宇宙,2,L0/L1,待补第一变量、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
002010,传化智联,2026-07-10,15:35:15,126.87,>=100亿元,强制观察,否,终端与具身智能,机器人概念,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
300042,朗科科技,2026-07-10,15:35:45,126.85,>=100亿元,强制观察,否,存储链,企业级SSD/存储器/闪存/存储控制器,新浪公司资料主营业务预筛,1,L0,产品、客户、收入与AI业务纯度,全市场路由补位/L0,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。,年报、公告、投关或产品页不能证明直接AI产业链产品、客户或收入。
600850,电科数字,2026-07-10,15:34:59,126.52,>=100亿元,强制观察,否,工具链与基础软件、应用平台、待二次归类、晶圆制造与材料、终端与具身智能,AI制药（医疗）、人工智能、光刻机、机器人概念、边缘计算,既有AI候选宇宙,5,L0/L1,付费客户、续费、项目收入、调用量、OCF、出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量、订单、客户、材料/设备收入、国产替代验证、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段、回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足、无法回源到正式经营变量，维持L0/L1或剔除
688125,安达智能,2026-07-10,15:00:03,125.95,>=100亿元,强制观察,否,晶圆制造与材料,光刻胶,既有AI候选宇宙,1,L0/L1,订单、客户、材料/设备收入、国产替代验证,细分候选/组内补漏,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
688416,恒烁股份,2026-07-10,15:34:59,125.94,>=100亿元,强制观察,否,存储链、待二次归类、计算芯片,AI芯片、人工智能、国产芯片、存储芯片,既有AI候选宇宙,4,L0/L1,价格、出货、客户绑定、测试/封测配套收入、待补第一变量、芯片出货、客户导入、国产替代、端侧/推理渗透,细分候选/组内补漏、题材外溢/低纯度观察,回源公告、年报、订单、客户、产能、毛利率和现金流字段、按细分补公告、年报、IR或产品页回源,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足、无法回源到正式经营变量，维持L0/L1或剔除
603040,新坐标,2026-07-10,15:34:59,125.91,>=100亿元,强制观察,否,终端与具身智能,机器人概念,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
688327,云从科技-UW,2026-07-10,15:34:59,125.84,>=100亿元,强制观察,否,待二次归类、终端与具身智能,人工智能、人形机器人,既有AI候选宇宙,2,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
600258,首旅酒店,2026-07-10,15:34:59,125.51,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
300007,汉威科技,2026-07-10,15:35:00,125.44,>=100亿元,强制观察,否,终端与具身智能、计算芯片,人形机器人、传感器、国产芯片、机器人概念,既有AI候选宇宙,4,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、芯片出货、客户导入、国产替代、端侧/推理渗透,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
603936,博敏电子,2026-07-10,15:34:59,125.07,>=100亿元,强制观察,否,高速互联,光模块/光器件/光通信/PCB/高速连接,新浪公司资料主营业务预筛,1,L0,产品、客户、收入与AI业务纯度,全市场路由补位/L0,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。,年报、公告、投关或产品页不能证明直接AI产业链产品、客户或收入。
300459,汤姆猫,2026-07-10,15:35:15,124.81,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
300687,赛意信息,2026-07-10,15:35:30,124.44,>=100亿元,强制观察,否,云与算力运营、工具链与基础软件、应用平台、待二次归类、终端与具身智能,AI应用、AI智能体、人工智能、多模态AI、机器人概念、算力租赁、边缘计算,既有AI候选宇宙,8,L0/L1,付费客户、续费、项目收入、调用量、OCF、出货、客户定点、BOM价值量、机器人/端侧收入占比、合同交付、起租、利用率、回款、OCF、待补第一变量、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF、回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润、只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
688306,均普智能,2026-07-10,15:00:01,124.06,>=100亿元,强制观察,否,应用平台、终端与具身智能,AI智能体、人形机器人、传感器、机器人概念、机器视觉,既有AI候选宇宙,5,L0/L1,付费客户、续费、项目收入、调用量、OCF、出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
300357,我武生物,2026-07-10,15:35:45,123.72,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
002079,苏州固锝,2026-07-10,15:35:30,123.55,>=100亿元,强制观察,否,终端与具身智能,人形机器人,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
300113,顺网科技,2026-07-10,15:35:00,122.70,>=100亿元,强制观察,否,工具链与基础软件、待二次归类,人工智能、边缘计算,既有AI候选宇宙,2,L0/L1,待补第一变量、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
002139,拓邦股份,2026-07-10,15:35:30,122.44,>=100亿元,强制观察,否,供配电与温控、工具链与基础软件、应用平台、待二次归类、数据中心与基础设施、晶圆制造与材料、终端与具身智能,AI应用、AI智能体、人工智能、人形机器人、半导体概念、数据中心(AIDC)、机器人概念、机器视觉、液冷服务器、边缘计算,既有AI候选宇宙,10,L0/L1,付费客户、续费、项目收入、调用量、OCF、出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量、机柜资源、上架率、利用率、融资成本、订单、交付、收入确认、OCF和客户结构、订单、客户、材料/设备收入、国产替代验证、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF、回源公告、年报、订单、客户、产能、毛利率和现金流字段、回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润、只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足、无法回源到正式经营变量，维持L0/L1或剔除
000410,沈阳机床,2026-07-10,15:35:15,121.86,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
300428,立中集团,2026-07-10,15:35:45,121.83,>=100亿元,强制观察,否,终端与具身智能,人形机器人,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
300353,东土科技,2026-07-10,15:35:00,121.75,>=100亿元,强制观察,否,工具链与基础软件、应用平台、待二次归类、终端与具身智能,AI智能体、人工智能、机器人概念、边缘计算,既有AI候选宇宙,4,L0/L1,付费客户、续费、项目收入、调用量、OCF、出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量、部署量、客户、收入、云边协同成本,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
000156,华数传媒,2026-07-10,15:35:15,121.18,>=100亿元,强制观察,否,云与算力运营,算力租赁,既有AI候选宇宙,1,L0/L1,合同交付、起租、利用率、回款、OCF,细分候选/组内补漏,回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润
301248,杰创智能,2026-07-10,15:35:00,121.15,>=100亿元,强制观察,否,待二次归类、终端与具身智能,人工智能、机器人概念,既有AI候选宇宙,2,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
002361,神剑股份,2026-07-10,15:35:45,121.07,>=100亿元,强制观察,否,终端与具身智能,机器人概念,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
301630,同宇新材,2026-07-10,15:35:00,120.85,>=100亿元,强制观察,否,高速互联,光模块/光器件/光通信/PCB/高速连接,新浪公司资料主营业务预筛,1,L0,产品、客户、收入与AI业务纯度,全市场路由补位/L0,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。,年报、公告、投关或产品页不能证明直接AI产业链产品、客户或收入。
002289,宇顺电子,2026-07-10,15:35:00,120.59,>=100亿元,强制观察,否,云与算力运营,算力租赁,既有AI候选宇宙,1,L0/L1,合同交付、起租、利用率、回款、OCF,细分候选/组内补漏,回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润
002031,巨轮智能,2026-07-10,15:36:00,120.53,>=100亿元,强制观察,否,待二次归类、终端与具身智能,人工智能、人形机器人、减速器、机器人概念、机器视觉,既有AI候选宇宙,5,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
301015,百洋医药,2026-07-10,15:35:00,120.47,>=100亿元,强制观察,否,终端与具身智能,机器人概念,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
002217,ST合力泰,2026-07-10,15:35:30,120.42,>=100亿元,强制观察,否,云与算力运营、数据中心与基础设施,东数西算(算力)、算力概念、算力租赁,既有AI候选宇宙,3,L0/L1,合同交付、起租、利用率、回款、OCF、机柜资源、上架率、利用率、融资成本,细分候选/组内补漏、题材外溢/低纯度观察,回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润
301421,波长光电,2026-07-10,15:35:45,120.27,>=100亿元,强制观察,否,晶圆制造与材料,光刻机,既有AI候选宇宙,1,L0/L1,订单、客户、材料/设备收入、国产替代验证,细分候选/组内补漏,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
300229,拓尔思,2026-07-10,15:35:45,119.86,>=100亿元,强制观察,否,待二次归类、数据层,AI语料、人工智能,既有AI候选宇宙,2,L0/L1,待补第一变量、数据授权、采集/清洗、客户、合规与付费,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
000801,四川九洲,2026-07-10,15:35:30,119.62,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
603888,新华网,2026-07-10,15:34:59,118.75,>=100亿元,强制观察,否,待二次归类、数据层,AI语料、人工智能,既有AI候选宇宙,3,L0/L1,待补第一变量、数据授权、采集/清洗、客户、合规与付费,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
301488,豪恩汽电,2026-07-10,15:35:30,118.68,>=100亿元,强制观察,否,终端与具身智能、计算芯片,人形机器人、机器人概念、英伟达概念,既有AI候选宇宙,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、芯片出货、客户导入、国产替代、端侧/推理渗透,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
002226,江南化工,2026-07-10,15:35:30,118.67,>=100亿元,强制观察,否,待二次归类、数据层、终端与具身智能,AI语料、人工智能、机器人概念,既有AI候选宇宙,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量、数据授权、采集/清洗、客户、合规与付费,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
300376,易事特,2026-07-10,15:35:30,118.27,>=100亿元,强制观察,否,工具链与基础软件,边缘计算,既有AI候选宇宙,1,L0/L1,部署量、客户、收入、云边协同成本,细分候选/组内补漏,回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证
688508,芯朋微,2026-07-10,15:34:59,118.09,>=100亿元,强制观察,否,待二次归类、终端与具身智能,人工智能、人形机器人、机器人概念,既有AI候选宇宙,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、待补第一变量,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、按细分补公告、年报、IR或产品页回源,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、无法回源到正式经营变量，维持L0/L1或剔除
300053,航宇微,2026-07-10,15:35:30,117.63,>=100亿元,强制观察,否,云与算力运营、存储链、待二次归类、数据中心与基础设施、终端与具身智能、计算芯片,AI芯片、东数西算(算力)、人工智能、存储芯片、机器人概念、算力概念,既有AI候选宇宙,6,L0/L1,价格、出货、客户绑定、测试/封测配套收入、出货、客户定点、BOM价值量、机器人/端侧收入占比、合同交付、起租、利用率、回款、OCF、待补第一变量、机柜资源、上架率、利用率、融资成本、芯片出货、客户导入、国产替代、端侧/推理渗透,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF、回源公告、年报、订单、客户、产能、毛利率和现金流字段、按细分补公告、年报、IR或产品页回源,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足、无法回源到正式经营变量，维持L0/L1或剔除
300045,华力创通,2026-07-10,15:35:30,117.29,>=100亿元,强制观察,否,安全合规治理、待二次归类,人工智能、网络安全,既有AI候选宇宙,2,L0/L1,安全产品收入、政企客户、回款、合规需求、待补第一变量,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
002607,中公教育,2026-07-10,15:35:00,117.18,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
301382,蜂助手,2026-07-10,15:35:00,117.09,>=100亿元,强制观察,否,云与算力运营、安全合规治理,云计算、数据安全,既有AI候选宇宙,2,L0/L1,合同交付、起租、利用率、回款、OCF、安全产品收入、政企客户、回款、合规需求,细分候选/组内补漏,回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF、回源年报、IR、产品价格、客户案例和收入/续费字段,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润、只有发布会/题材标签，未形成付费、续费、合同或收入验证
688698,伟创电气,2026-07-10,15:34:59,117.05,>=100亿元,强制观察,否,应用平台、终端与具身智能,AI智能体、人形机器人、机器人概念、机器视觉,既有AI候选宇宙,4,L0/L1,付费客户、续费、项目收入、调用量、OCF、出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证、定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
688202,美迪西,2026-07-10,15:34:59,116.89,>=100亿元,强制观察,否,应用平台,AI制药（医疗）,既有AI候选宇宙,1,L0/L1,付费客户、续费、项目收入、调用量、OCF,细分候选/组内补漏,回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证
002324,普利特,2026-07-10,15:35:30,116.57,>=100亿元,强制观察,否,晶圆制造与材料、终端与具身智能,PEEK材料概念、机器人概念,既有AI候选宇宙,2,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、订单、客户、材料/设备收入、国产替代验证,细分候选/组内补漏、题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
301291,明阳电气,2026-07-10,15:35:45,116.32,>=100亿元,强制观察,否,数据中心与基础设施,东数西算(算力),既有AI候选宇宙,1,L0/L1,机柜资源、上架率、利用率、融资成本,细分候选/组内补漏,回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润
000719,中原传媒,2026-07-10,15:35:45,116.13,>=100亿元,强制观察,否,数据层,AI语料,既有AI候选宇宙,1,L0/L1,数据授权、采集/清洗、客户、合规与付费,细分候选/组内补漏,回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证
688567,孚能科技,2026-07-10,15:00:03,116.10,>=100亿元,强制观察,否,终端与具身智能,人形机器人,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
300151,昌红科技,2026-07-10,15:35:45,115.87,>=100亿元,强制观察,否,晶圆制造与材料,半导体概念,既有AI候选宇宙,1,L0/L1,订单、客户、材料/设备收入、国产替代验证,题材外溢/低纯度观察,回源公告、年报、订单、客户、产能、毛利率和现金流字段,客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
603931,格林达,2026-07-10,15:34:59,115.70,>=100亿元,强制观察,否,芯片制造与材料,半导体设备/晶圆制造/半导体材料,新浪公司资料主营业务预筛,1,L0,产品、客户、收入与AI业务纯度,全市场路由补位/L0,回源年报、公告、投关材料或官网产品页，核对产品、客户、收入与AI业务纯度后再升级。,年报、公告、投关或产品页不能证明直接AI产业链产品、客户或收入。
300580,贝斯特,2026-07-10,15:35:15,115.13,>=100亿元,强制观察,否,终端与具身智能、高速互联,PCB、人形机器人、机器视觉,既有AI候选宇宙,3,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比、速率升级、客户、订单、ASP、产能利用率,细分候选/组内补漏,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分、回源公告、年报、订单、客户、产能、毛利率和现金流字段,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出、客户、订单、收入或毛利无法连续验证，CapEx先行但回报不足
002272,川润股份,2026-07-10,15:35:15,115.11,>=100亿元,强制观察,否,终端与具身智能,机器人概念,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
301087,可孚医疗,2026-07-10,15:35:30,114.81,>=100亿元,强制观察,否,应用平台,AI制药（医疗）,既有AI候选宇宙,1,L0/L1,付费客户、续费、项目收入、调用量、OCF,细分候选/组内补漏,回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证
002373,千方科技,2026-07-10,15:35:45,114.56,>=100亿元,强制观察,否,待二次归类,人工智能,既有AI候选宇宙,1,L0/L1,待补第一变量,题材外溢/低纯度观察,按细分补公告、年报、IR或产品页回源,无法回源到正式经营变量，维持L0/L1或剔除
300093,金刚光伏,2026-07-10,15:35:30,114.53,>=100亿元,强制观察,否,云与算力运营,算力概念、算力租赁,既有AI候选宇宙,2,L0/L1,合同交付、起租、利用率、回款、OCF,细分候选/组内补漏、题材外溢/低纯度观察,回源公告/合同/定期报告，补服务期、交付起租、利用率、应收回款和OCF,两个报告期内无收入/回款/利用率改善，或融资成本吞噬利润
002635,安洁科技,2026-07-10,15:35:00,114.52,>=100亿元,强制观察,否,终端与具身智能,传感器,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
002292,奥飞娱乐,2026-07-10,15:35:45,114.45,>=100亿元,强制观察,否,应用平台、待二次归类,ChatGPT概念、人工智能,既有AI候选宇宙,2,L0/L1,付费客户、续费、项目收入、调用量、OCF、待补第一变量,细分候选/组内补漏、题材外溢/低纯度观察,回源年报、IR、产品价格、客户案例和收入/续费字段、按细分补公告、年报、IR或产品页回源,只有发布会/题材标签，未形成付费、续费、合同或收入验证、无法回源到正式经营变量，维持L0/L1或剔除
603992,松霖科技,2026-07-10,15:00:01,114.39,>=100亿元,强制观察,否,终端与具身智能,机器人概念,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,题材外溢/低纯度观察,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
002426,胜利精密,2026-07-10,15:35:30,114.33,>=100亿元,强制观察,否,终端与具身智能,AIPC,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
300224,正海磁材,2026-07-10,15:35:30,114.29,>=100亿元,强制观察,否,终端与具身智能,人形机器人,既有AI候选宇宙,1,L0/L1,出货、客户定点、BOM价值量、机器人/端侧收入占比,细分候选/组内补漏,回源产品页、渠道动销、客户定点、出货、退货率和收入拆分,定点/出货不兑现，渠道退货高，硬件或订阅收入无法拆出
300049,福瑞医科,2026-07-10,15:35:30,114.18,>=100亿元,强制观察,否,应用平台,AI应用,既有AI候选宇宙,1,L0/L1,付费客户、续费、项目收入、调用量、OCF,细分候选/组内补漏,回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证
603882,金域医学,2026-07-10,15:34:59,114.05,>=100亿元,强制观察,否,应用平台,AI制药（医疗）,既有AI候选宇宙,1,L0/L1,付费客户、续费、项目收入、调用量、OCF,细分候选/组内补漏,回源年报、IR、产品价格、客户案例和收入/续费字段,只有发布会/题材标签，未形成付费、续费、合同或收入验证
