schema_version,l4_id,l1,l2,l3,l4,canonical_topic,sample_id,parent_l4_id,market,ticker,kind,name,status,wiki_path,wiki_sync_status,wiki_skip_reason,score,action,has_industry_logic,has_valuation_funds,has_technical_structure,has_score_reason,has_evidence_source,has_history,has_next_trigger,pending_reason,sample_reason,evidence_path,sample_confidence,confidence_reason,is_a_qualified,a_gap_reason,has_global_anchor,has_ashare_anchor,has_elasticity_or_counterexample,parent_topic,sample_role,blocker_type,has_davis_path,technical_source,technical_tool,technical_arguments,technical_structured_ready,technical_actual_source,technical_fallback_used,technical_confidence,technical_warnings,technical_cross_source_validated,technical_cross_source_ok
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-002,AI-L4-0017,,,stock,ASMI,已评分,entities/stocks/ASMI.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-003,AI-L4-0017,,,stock,ASML,已评分,entities/stocks/ASML.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-004,AI-L4-0017,,,stock,Applied Materials,已评分,entities/stocks/Applied Materials.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-005,AI-L4-0017,,,stock,DISCO,已评分,entities/stocks/DISCO.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-006,AI-L4-0017,,,stock,Entegris,已评分,entities/stocks/Entegris.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-007,AI-L4-0017,,,stock,Fujifilm,已评分,entities/stocks/Fujifilm.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-008,AI-L4-0017,,,stock,GlobalFoundries,已评分,entities/stocks/GlobalFoundries.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-009,AI-L4-0017,,,stock,HOYA,已评分,entities/stocks/HOYA.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-010,AI-L4-0017,,,stock,Intel Foundry,已评分,entities/stocks/Intel Foundry.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-011,AI-L4-0017,,,stock,JSR,已评分,entities/stocks/JSR.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-012,AI-L4-0017,,,stock,KLA,已评分,entities/stocks/KLA.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-013,AI-L4-0017,,,stock,Lam Research,已评分,entities/stocks/Lam Research.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-014,AI-L4-0017,,,stock,Mitsui Chemicals,已评分,entities/stocks/Mitsui Chemicals.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-015,AI-L4-0017,,,stock,Onto,已评分,entities/stocks/Onto.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-016,AI-L4-0017,,,stock,Resonac,已评分,entities/stocks/Resonac.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-017,AI-L4-0017,,,stock,SCREEN,已评分,entities/stocks/SCREEN.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-018,AI-L4-0017,,,stock,SMIC,已评分,entities/stocks/SMIC.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-019,AI-L4-0017,,,stock,SUMCO,已评分,entities/stocks/SUMCO.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-020,AI-L4-0017,,,stock,Samsung Foundry,已评分,entities/stocks/Samsung Foundry.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,59,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `弹性样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,弹性样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-021,AI-L4-0017,,,stock,Shin-Etsu,已评分,entities/stocks/Shin-Etsu.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-022,AI-L4-0017,,,stock,TOK,已评分,entities/stocks/TOK.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-023,AI-L4-0017,,,stock,TSMC,已评分,entities/stocks/TSMC.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,61,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `全球锚`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核 约束。,是,否,否,AI产业链 - 先进制程代工,全球锚,上游题材仍未达A；技术直连未复核,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-024,AI-L4-0017,,,stock,Tokyo Electron,已评分,entities/stocks/Tokyo Electron.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-025,AI-L4-0017,,,stock,UMC,已评分,entities/stocks/UMC.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,观察样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,晶圆制造设备,AI产业链 - 晶圆制造设备,AI产业链 - 晶圆制造设备,AI-L4-0019-S-003,AI-L4-0019,,,stock,中微公司,已评分,entities/stocks/中微公司.md,无需同步,AI仓状态表保留；Wiki无现有canonical页面或缺少对应周次评分历史，避免批量生成低质量页面,63,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,设备平台旁证,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 晶圆制造设备,观察样本,OCF、应收、存货与在建工程待连续验证,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
1,,上游底层算力与芯片层,晶圆制造与工艺,先进制程代工,AI产业链 - 先进制程代工,AI产业链 - 先进制程代工,AI-L4-0017-S-026,AI-L4-0017,,,stock,中船特气,已评分,entities/stocks/中船特气.md,待同步,本轮 AI 研究仓已生成评分，canonical Wiki 尚未回写本周评分与评分历史。,58,持有,是,是,是,是,是,是,是,本轮未新增逐股跨源技术复核，沿用基线并保持阶段口径。,来自 `晶圆制造与材料`；在该分支中充当 `观察样本`。,03_结果层/01_总表整合与AI映射/90_执行留痕/AI产业链周评分/2026-07-13/AI产业链证据增量_2026-07-13.md,B,当前已有样本和项目内结构化证据，但关键变量仍以旁证、代理数据或不完整一级来源为主。,否,当前未通过正式A门槛，主要受 上游题材仍未达A、技术直连未复核、样本角色偏观察 约束。,否,否,否,AI产业链 - 先进制程代工,高纯度高波动样本,上游题材仍未达A；技术直连未复核；样本角色偏观察,是,项目代理技术,项目代理技术,项目卡片现有技术段落,否,项目代理技术,否,low,技术直连未复核,否,否
